Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;22.03.2023;Totalt i retning Langnes;8067;100;24;24;0;1;99,99;7499;567;221;138;164;44;40;4
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;22.03.2023;Totalt i retning Sentrum;7989;100;24;24;0;0;100;7433;556;237;137;155;27;26;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;22.03.2023;Totalt;16056;100;24;24;0;1;99,99;14932;1123;458;275;319;71;66;5
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;1;8048;100;24;24;0;0;100;7469;579;198;184;157;40;36;4
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;2;8334;100;24;24;0;0;100;7726;608;228;203;155;22;21;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;Totalt i retning Langnes;8048;100;24;24;0;0;100;7469;579;198;184;157;40;36;4
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;Totalt i retning Sentrum;8334;100;24;24;0;0;100;7726;608;228;203;155;22;21;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;Totalt;16382;100;24;24;0;0;100;15195;1187;426;387;312;62;57;5
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;1;8162;100;24;24;0;0;100;7618;544;206;143;156;39;38;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;2;8262;100;24;24;0;1;99,99;7678;583;235;183;153;12;12;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;Totalt i retning Langnes;8162;100;24;24;0;0;100;7618;544;206;143;156;39;38;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;Totalt i retning Sentrum;8262;100;24;24;0;1;99,99;7678;583;235;183;153;12;12;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;Totalt;16424;100;24;24;0;1;99,99;15296;1127;441;326;309;51;50;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;1;6441;100;24;24;0;1;99,98;6142;298;126;68;88;16;14;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;2;6555;100;24;24;0;0;100;6213;342;165;70;98;9;9;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;Totalt i retning Langnes;6440;100;24;24;0;1;99,98;6141;298;126;68;88;16;14;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;Totalt i retning Sentrum;6556;100;24;24;0;0;100;6214;342;165;70;98;9;9;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;Totalt;12996;100;24;24;0;1;99,99;12355;640;291;138;186;25;23;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;1;5209;100;23;23;0;1;99,98;4930;278;93;73;90;22;22;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;2;5067;100;23;23;0;2;99,96;4794;271;116;56;88;11;11;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;Totalt i retning Langnes;5209;100;23;23;0;1;99,98;4930;278;93;73;90;22;22;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;Totalt i retning Sentrum;5067;100;23;23;0;2;99,96;4794;271;116;56;88;11;11;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;Totalt;10276;100;23;23;0;3;99,97;9724;549;209;129;178;33;33;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;1;7845;100;24;24;0;0;100;7256;589;209;168;165;47;47;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;2;7959;100;24;24;0;0;100;7320;639;265;181;162;31;31;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;Totalt i retning Langnes;7846;100;24;24;0;0;100;7257;589;209;168;165;47;47;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;Totalt i retning Sentrum;7958;100;24;24;0;0;100;7319;639;265;181;162;31;31;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;Totalt;15804;100;24;24;0;0;100;14576;1228;474;349;327;78;78;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;1;7800;100;24;24;0;1;99,99;7192;607;215;191;160;41;39;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;2;7990;100;24;24;0;0;100;7366;624;255;181;162;26;25;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;Totalt i retning Langnes;7800;100;24;24;0;1;99,99;7192;607;215;191;160;41;39;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;Totalt i retning Sentrum;7990;100;24;24;0;0;100;7366;624;255;181;162;26;25;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;Totalt;15790;100;24;24;0;1;99,99;14558;1231;470;372;322;67;64;3
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;1;8145;100;24;24;0;1;99,99;7556;588;192;186;157;53;50;3
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;2;8296;100;24;24;0;0;100;7650;646;248;214;146;38;37;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;Totalt i retning Langnes;8145;100;24;24;0;1;99,99;7556;588;192;186;157;53;50;3
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;Totalt i retning Sentrum;8296;100;24;24;0;0;100;7650;646;248;214;146;38;37;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;Totalt;16441;100;24;24;0;1;99,99;15206;1234;440;400;303;91;87;4
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;1;7943;100;24;24;0;0;100;7386;557;194;156;156;51;49;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;2;8113;100;24;24;0;0;100;7529;584;238;151;154;41;41;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;Totalt i retning Langnes;7941;100;24;24;0;0;100;7385;556;194;156;155;51;49;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;Totalt i retning Sentrum;8115;100;24;24;0;0;100;7530;585;238;151;155;41;41;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;Totalt;16056;100;24;24;0;0;100;14915;1141;432;307;310;92;90;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;1;8149;100;24;24;0;0;100;7626;523;196;138;154;35;34;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;2;8303;100;24;24;0;1;99,99;7734;568;245;163;148;12;12;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;Totalt i retning Langnes;8146;100;24;24;0;1;99,99;7622;523;196;138;154;35;34;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;Totalt i retning Sentrum;8306;100;24;24;0;0;100;7738;568;245;163;148;12;12;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;Totalt;16452;100;24;24;0;1;99,99;15360;1091;441;301;302;47;46;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;1;6014;100;24;24;0;0;100;5748;266;110;59;84;13;11;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;2;6318;100;24;24;0;0;100;5991;327;141;88;90;8;8;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;Totalt i retning Langnes;6012;100;24;24;0;0;100;5746;266;110;59;84;13;11;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;Totalt i retning Sentrum;6320;100;24;24;0;0;100;5993;327;141;88;90;8;8;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;Totalt;12332;100;24;24;0;0;100;11739;593;251;147;174;21;19;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;1;4376;100;24;24;0;0;100;4134;242;78;60;81;23;22;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;2;4499;100;24;24;0;0;100;4262;237;85;58;85;9;9;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;Totalt i retning Langnes;4374;100;24;24;0;0;100;4132;242;78;60;81;23;22;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;Totalt i retning Sentrum;4501;100;24;24;0;0;100;4264;237;85;58;85;9;9;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;Totalt;8875;100;24;24;0;0;100;8396;479;163;118;166;32;31;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;1;6930;100;24;24;0;0;100;6509;421;141;94;145;41;39;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;2;7280;100;24;24;0;0;100;6785;495;196;124;140;35;35;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;Totalt i retning Langnes;6928;100;24;24;0;0;100;6507;421;141;94;145;41;39;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;Totalt i retning Sentrum;7282;100;24;24;0;0;100;6787;495;196;124;140;35;35;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;Totalt;14210;100;24;24;0;0;100;13294;916;337;218;285;76;74;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;1;6757;100;24;24;0;1;99,99;6337;419;142;108;146;23;22;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;2;6863;100;24;24;0;0;100;6346;517;220;135;140;22;21;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;Totalt i retning Langnes;6756;100;24;24;0;1;99,99;6336;419;142;108;146;23;22;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;Totalt i retning Sentrum;6864;100;24;24;0;0;100;6347;517;220;135;140;22;21;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;Totalt;13620;100;24;24;0;1;99,99;12683;936;362;243;286;45;43;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;1;5793;100;24;24;0;1;99,98;5443;349;107;79;140;23;23;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;2;6273;100;24;24;0;0;100;5851;422;161;107;142;12;12;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;Totalt i retning Langnes;5794;100;24;24;0;1;99,98;5444;349;107;79;140;23;23;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;Totalt i retning Sentrum;6272;100;24;24;0;0;100;5850;422;161;107;142;12;12;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;Totalt;12066;100;24;24;0;1;99,99;11294;771;268;186;282;35;35;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;1;2938;100;24;24;0;1;99,97;2788;149;43;36;67;3;3;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;2;3084;100;24;24;0;0;100;2929;155;52;36;65;2;2;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;Totalt i retning Langnes;2936;100;24;24;0;1;99,97;2786;149;43;36;67;3;3;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;Totalt i retning Sentrum;3086;100;24;24;0;0;100;2931;155;52;36;65;2;2;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;Totalt;6022;100;24;24;0;1;99,98;5717;304;95;72;132;5;5;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;1;2740;100;24;24;0;0;100;2593;147;47;34;65;1;1;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;2;2738;100;24;24;0;0;100;2597;141;59;24;58;0;0;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;Totalt i retning Langnes;2739;100;24;24;0;0;100;2592;147;47;34;65;1;1;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;Totalt i retning Sentrum;2739;100;24;24;0;0;100;2598;141;59;24;58;0;0;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;Totalt;5478;100;24;24;0;0;100;5190;288;106;58;123;1;1;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;1;4187;100;24;24;0;0;100;4012;175;63;38;72;2;2;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;2;3979;100;24;24;0;0;100;3782;197;85;40;70;2;2;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;Totalt i retning Langnes;4187;100;24;24;0;0;100;4012;175;63;38;72;2;2;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;Totalt i retning Sentrum;3979;100;24;24;0;0;100;3782;197;85;40;70;2;2;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;Totalt;8166;100;24;24;0;0;100;7794;372;148;78;142;4;4;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;1;4233;100;24;24;0;0;100;3996;237;84;75;72;6;5;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;2;3527;100;24;24;0;0;100;3362;165;65;31;68;1;1;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;Totalt i retning Langnes;4233;100;24;24;0;0;100;3996;237;84;75;72;6;5;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;Totalt i retning Sentrum;3527;100;24;24;0;0;100;3362;165;65;31;68;1;1;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;Totalt;7760;100;24;24;0;0;100;7358;402;149;106;140;7;6;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;1;5065;100;24;24;0;1;99,98;4817;247;78;68;79;22;19;3
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;2;4535;100;24;24;0;0;100;4324;211;79;41;81;10;10;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;Totalt i retning Langnes;5066;100;24;24;0;1;99,98;4818;247;78;68;79;22;19;3
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;Totalt i retning Sentrum;4534;100;24;24;0;0;100;4323;211;79;41;81;10;10;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;Totalt;9600;100;24;24;0;1;99,99;9141;458;157;109;160;32;29;3
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;1;7293;100;24;24;0;0;100;6869;424;144;116;138;26;25;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;2;7442;100;24;24;0;0;100;6925;517;216;142;134;25;24;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;Totalt i retning Langnes;7291;100;24;24;0;0;100;6867;424;144;116;138;26;25;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;Totalt i retning Sentrum;7444;100;24;24;0;0;100;6927;517;216;142;134;25;24;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;Totalt;14735;100;24;24;0;0;100;13794;941;360;258;272;51;49;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;1;7097;100;24;24;0;7;99,9;6662;428;138;128;137;25;25;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;2;7309;100;24;24;0;3;99,96;6816;490;199;138;139;14;14;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;Totalt i retning Langnes;7097;100;24;24;0;8;99,89;6662;427;138;127;137;25;25;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;Totalt i retning Sentrum;7309;100;24;24;0;2;99,97;6816;491;199;139;139;14;14;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;Totalt;14406;100;24;24;0;10;99,93;13478;918;337;266;276;39;39;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;1;7261;100;24;24;0;3;99,96;6790;468;162;135;149;22;22;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;2;7443;100;24;24;0;3;99,96;6914;526;198;152;150;26;26;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;Totalt i retning Langnes;7260;100;24;24;0;4;99,94;6790;466;162;133;148;23;23;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;Totalt i retning Sentrum;7444;100;24;24;0;2;99,97;6914;528;198;154;151;25;25;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;Totalt;14704;100;24;24;0;6;99,96;13704;994;360;287;299;48;48;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;1;7849;100;24;24;0;0;100;7321;528;206;145;146;31;29;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;2;8014;100;24;24;0;0;100;7417;597;256;172;150;19;18;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;Totalt i retning Langnes;7851;100;24;24;0;0;100;7323;528;206;145;146;31;29;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;Totalt i retning Sentrum;8012;100;24;24;0;0;100;7415;597;256;172;150;19;18;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;Totalt;15863;100;24;24;0;0;100;14738;1125;462;317;296;50;47;3
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;1;6153;100;24;24;0;0;100;5895;258;102;67;79;10;8;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;2;6033;100;24;24;0;0;100;5759;274;118;70;81;5;5;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;Totalt i retning Langnes;6153;100;24;24;0;0;100;5895;258;102;67;79;10;8;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;Totalt i retning Sentrum;6033;100;24;24;0;0;100;5759;274;118;70;81;5;5;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;Totalt;12186;100;24;24;0;0;100;11654;532;220;137;160;15;13;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;1;4628;100;24;24;0;0;100;4384;244;83;77;70;14;14;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;2;4435;100;24;24;0;0;100;4209;226;99;47;69;11;11;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;Totalt i retning Langnes;4627;100;24;24;0;0;100;4383;244;83;77;70;14;14;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;Totalt i retning Sentrum;4436;100;24;24;0;0;100;4210;226;99;47;69;11;11;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;Totalt;9063;100;24;24;0;0;100;8593;470;182;124;139;25;25;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;1;7057;100;24;24;0;0;100;6607;450;161;127;133;29;29;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;2;7250;100;24;24;0;2;99,97;6738;510;203;147;135;25;25;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;Totalt i retning Langnes;7059;100;24;24;0;2;99,97;6607;450;161;127;133;29;29;0
